Options:
Model:                           MultiState
Tree File Name:                  trees_ww.nex
Data File Name:                  ww_nom_sys.txt
Log File Name:                   world_nom-RJHPoutput.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1214870298
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      10000000
Burn in:                         1000000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   world_nom-RJHPoutput.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               1,2,3,4
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q14                          RJ MCMC
    q21                          RJ MCMC
    q23                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q32                          RJ MCMC
    q34                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - gamma 1.00 1.00 
Tree Information
     Trees:                      902
     Taxa:                       2847
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q13	q14	q21	q23	q24	q31	q32	q34	q41	q42	q43	Root P(1)	Root P(2)	Root P(3)	Root P(4)	
8830000	-1016.230356	412	3	1	'1 Z 1 2 0 1 0 2 0 0 0 0 	0.132356	0.000000	0.132356	0.458082	0.006981	0.132356	0.006981	0.458082	0.006981	0.006981	0.006981	0.006981	0.250000	0.250000	0.250000	0.250000	
8840000	-1014.826668	412	3	1	'1 Z 1 2 0 1 0 2 1 0 0 0 	0.130334	0.000000	0.130334	0.450757	0.006185	0.130334	0.006185	0.450757	0.130334	0.006185	0.006185	0.006185	0.250000	0.250000	0.250000	0.250000	
8850000	-1016.311934	412	3	1	'1 Z 1 2 0 1 0 2 1 0 0 0 	0.130323	0.000000	0.130323	0.402436	0.009225	0.130323	0.009225	0.402436	0.130323	0.009225	0.009225	0.009225	0.250000	0.250000	0.250000	0.250000	
8860000	-1016.984238	412	3	1	'2 0 2 1 0 2 Z 1 2 0 0 0 	0.105548	0.008468	0.105548	0.410193	0.008468	0.105548	0.000000	0.410193	0.105548	0.008468	0.008468	0.008468	0.250000	0.250000	0.250000	0.249999	
8870000	-1013.063913	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.112179	0.000000	0.112179	0.315106	0.006102	0.112179	0.000000	0.315106	0.315106	0.006102	0.006102	0.006102	0.250002	0.250002	0.250000	0.249996	
8880000	-1014.064242	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.115845	0.000000	0.115845	0.310887	0.006985	0.115845	0.000000	0.310887	0.115845	0.006985	0.006985	0.006985	0.250000	0.250000	0.250000	0.249999	
8890000	-1013.654077	412	3	1	'2 Z 2 1 0 1 0 1 1 0 0 0 	0.105126	0.000000	0.105126	0.276347	0.007749	0.276347	0.007749	0.276347	0.276347	0.007749	0.007749	0.007749	0.250000	0.250000	0.250000	0.250000	
8900000	-1016.537881	412	3	1	'2 0 2 1 Z 1 0 1 2 0 0 0 	0.092616	0.007544	0.092616	0.323877	0.000000	0.323877	0.007544	0.323877	0.092616	0.007544	0.007544	0.007544	0.250000	0.250000	0.250000	0.250000	
8910000	-1013.362000	412	3	1	'2 Z 2 1 0 1 0 1 1 0 0 0 	0.088499	0.000000	0.088499	0.251083	0.008559	0.251083	0.008559	0.251083	0.251083	0.008559	0.008559	0.008559	0.250001	0.250000	0.250000	0.249999	
8920000	-1012.631071	412	3	1	'2 Z 2 1 0 1 0 1 1 0 0 0 	0.094104	0.000000	0.094104	0.253193	0.007610	0.253193	0.007610	0.253193	0.253193	0.007610	0.007610	0.007610	0.250001	0.250000	0.250000	0.249999	
8930000	-1018.708846	412	3	0	'1 0 1 2 0 1 0 2 0 0 0 0 	0.114186	0.007345	0.114186	0.550114	0.007345	0.114186	0.007345	0.550114	0.007345	0.007345	0.007345	0.007345	0.250000	0.250000	0.250000	0.249999	
8940000	-1017.879482	412	3	2	'1 Z 1 2 Z 1 1 2 1 0 0 0 	0.103633	0.000000	0.103633	0.287118	0.000000	0.103633	0.103633	0.287118	0.103633	0.006886	0.006886	0.006886	0.250001	0.250001	0.250001	0.249996	
8950000	-1019.718279	412	3	2	'1 Z 1 2 0 1 1 2 1 0 Z 0 	0.114472	0.000000	0.114472	0.344837	0.011554	0.114472	0.114472	0.344837	0.114472	0.011554	0.000000	0.011554	0.250000	0.250000	0.250000	0.249999	
8960000	-1013.243125	412	3	1	'1 Z 1 2 0 1 0 2 2 0 0 0 	0.125009	0.000000	0.125009	0.342619	0.007007	0.125009	0.007007	0.342619	0.342619	0.007007	0.007007	0.007007	0.250000	0.250000	0.250000	0.249999	
8970000	-1013.703573	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.105210	0.000000	0.105210	0.413464	0.007910	0.105210	0.007910	0.413464	0.413464	0.007910	0.007910	0.007910	0.250002	0.250002	0.250000	0.249997	
8980000	-1016.296270	412	3	2	'1 Z 1 0 2 1 2 0 Z 2 2 2 	0.124749	0.000000	0.124749	0.462007	0.006464	0.124749	0.006464	0.462007	0.000000	0.006464	0.006464	0.006464	0.250000	0.250000	0.250000	0.250000	
8990000	-1014.973835	412	3	2	'1 Z 1 0 2 1 Z 0 1 2 2 2 	0.112642	0.000000	0.112642	0.388793	0.008889	0.112642	0.000000	0.388793	0.112642	0.008889	0.008889	0.008889	0.250000	0.250000	0.250000	0.250000	
9000000	-1013.765497	412	3	2	'1 Z 1 0 2 1 Z 0 1 2 2 2 	0.117754	0.000000	0.117754	0.336375	0.006312	0.117754	0.000000	0.336375	0.117754	0.006312	0.006312	0.006312	0.250001	0.250001	0.250001	0.249998	
9010000	-1014.083207	412	3	2	'1 Z 1 0 2 1 Z 0 1 2 2 2 	0.124300	0.000000	0.124300	0.463401	0.006315	0.124300	0.000000	0.463401	0.124300	0.006315	0.006315	0.006315	0.250000	0.250000	0.250000	0.249999	
9020000	-1014.168220	412	3	1	'2 Z 2 0 1 2 1 0 2 1 1 1 	0.126084	0.000000	0.126084	0.488582	0.007013	0.126084	0.007013	0.488582	0.126084	0.007013	0.007013	0.007013	0.250000	0.250000	0.250000	0.250000	
9030000	-1015.928267	412	3	1	'2 Z 2 0 1 2 1 0 2 1 1 1 	0.104156	0.000000	0.104156	0.336977	0.005314	0.104156	0.005314	0.336977	0.104156	0.005314	0.005314	0.005314	0.250004	0.250004	0.250004	0.249989	
9040000	-1014.349587	412	3	2	'2 Z 2 0 1 2 Z 0 2 1 1 1 	0.126017	0.000000	0.126017	0.349102	0.006299	0.126017	0.000000	0.349102	0.126017	0.006299	0.006299	0.006299	0.250000	0.250000	0.250000	0.249999	
9050000	-1013.126929	412	3	2	'2 Z 2 0 1 2 Z 0 0 1 1 1 	0.113043	0.000000	0.113043	0.369314	0.008777	0.113043	0.000000	0.369314	0.369314	0.008777	0.008777	0.008777	0.250000	0.250000	0.250000	0.249999	
9060000	-1014.148573	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.116952	0.000000	0.116952	0.359236	0.005734	0.116952	0.005734	0.359236	0.359236	0.005734	0.005734	0.005734	0.250002	0.250002	0.250000	0.249997	
9070000	-1015.311756	412	3	1	'2 Z 2 1 0 2 2 1 1 0 0 0 	0.105492	0.000000	0.105492	0.289676	0.008520	0.105492	0.105492	0.289676	0.289676	0.008520	0.008520	0.008520	0.250001	0.250001	0.250000	0.249998	
9080000	-1013.487624	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.127898	0.000000	0.127898	0.386249	0.007696	0.127898	0.000000	0.386249	0.386249	0.007696	0.007696	0.007696	0.250000	0.250000	0.250000	0.250000	
9090000	-1013.035557	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.115304	0.000000	0.115304	0.382354	0.006516	0.115304	0.000000	0.382354	0.115304	0.006516	0.006516	0.006516	0.250001	0.250001	0.250001	0.249998	
9100000	-1013.762519	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.124111	0.000000	0.124111	0.360419	0.006477	0.124111	0.000000	0.360419	0.124111	0.006477	0.006477	0.006477	0.250000	0.250000	0.250000	0.249999	
9110000	-1015.893423	412	3	3	'2 Z 2 1 Z 2 Z 1 1 0 0 0 	0.115168	0.000000	0.115168	0.439008	0.000000	0.115168	0.000000	0.439008	0.439008	0.007873	0.007873	0.007873	0.250001	0.250001	0.250000	0.249999	
9120000	-1016.726160	412	3	2	'2 0 2 1 Z 2 Z 1 1 0 0 0 	0.096987	0.005346	0.096987	0.327186	0.000000	0.096987	0.000000	0.327186	0.327186	0.005346	0.005346	0.005346	0.250014	0.250014	0.249998	0.249975	
9130000	-1015.713180	412	3	2	'1 Z 1 2 0 1 Z 1 2 0 0 0 	0.121288	0.000000	0.121288	0.387458	0.007520	0.121288	0.000000	0.121288	0.387458	0.007520	0.007520	0.007520	0.250001	0.250001	0.250000	0.249999	
9140000	-1022.587730	412	3	2	'1 0 1 2 Z 1 Z 1 2 0 0 0 	0.102896	0.005312	0.102896	0.445120	0.000000	0.102896	0.000000	0.102896	0.445120	0.005312	0.005312	0.005312	0.250013	0.250013	0.249990	0.249984	
9150000	-1019.752941	412	3	1	'1 Z 1 2 0 1 0 1 1 0 0 0 	0.124609	0.000000	0.124609	0.347534	0.007016	0.124609	0.007016	0.124609	0.124609	0.007016	0.007016	0.007016	0.250000	0.250000	0.250000	0.249999	
9160000	-1014.818587	412	3	0	'2 0 2 1 0 2 0 1 1 0 0 0 	0.126080	0.007459	0.126080	0.360541	0.007459	0.126080	0.007459	0.360541	0.360541	0.007459	0.007459	0.007459	0.250000	0.250000	0.250000	0.250000	
9170000	-1012.660859	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.110951	0.000000	0.110951	0.340727	0.006394	0.110951	0.006394	0.340727	0.340727	0.006394	0.006394	0.006394	0.250002	0.250002	0.250000	0.249996	
9180000	-1013.697844	412	3	1	'2 0 2 1 0 2 Z 1 1 0 0 0 	0.102329	0.006805	0.102329	0.320526	0.006805	0.102329	0.000000	0.320526	0.320526	0.006805	0.006805	0.006805	0.250003	0.250003	0.249999	0.249994	
9190000	-1015.852238	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.123737	0.000000	0.123737	0.458510	0.006246	0.123737	0.000000	0.458510	0.458510	0.006246	0.006246	0.006246	0.250001	0.250001	0.250000	0.249999	
9200000	-1017.438830	412	3	0	'2 0 2 1 0 2 2 1 1 0 0 0 	0.120092	0.008948	0.120092	0.363037	0.008948	0.120092	0.120092	0.363037	0.363037	0.008948	0.008948	0.008948	0.250000	0.250000	0.250000	0.250000	
9210000	-1012.366111	412	3	2	'1 Z 1 2 0 1 Z 2 2 0 0 0 	0.112516	0.000000	0.112516	0.362039	0.006694	0.112516	0.000000	0.362039	0.362039	0.006694	0.006694	0.006694	0.250002	0.250001	0.250000	0.249997	
9220000	-1013.986315	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.106442	0.000000	0.106442	0.274630	0.008288	0.106442	0.000000	0.274630	0.274630	0.008288	0.008288	0.008288	0.250001	0.250001	0.250000	0.249998	
9230000	-1016.166839	412	3	2	'2 Z 2 1 0 2 Z 1 0 0 0 0 	0.113031	0.000000	0.113031	0.382558	0.007327	0.113031	0.000000	0.382558	0.007327	0.007327	0.007327	0.007327	0.250000	0.250000	0.250001	0.249999	
9240000	-1012.949256	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.103749	0.000000	0.103749	0.288381	0.007538	0.103749	0.000000	0.288381	0.288381	0.007538	0.007538	0.007538	0.250002	0.250002	0.250000	0.249996	
9250000	-1012.645884	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.117445	0.000000	0.117445	0.378368	0.008194	0.117445	0.000000	0.378368	0.378368	0.008194	0.008194	0.008194	0.250000	0.250000	0.250000	0.249999	
9260000	-1021.780894	412	3	1	'2 0 2 1 0 2 0 1 1 0 Z 0 	0.115522	0.008656	0.115522	0.421140	0.008656	0.115522	0.008656	0.421140	0.421140	0.008656	0.000000	0.008656	0.250002	0.250002	0.250000	0.249997	
9270000	-1014.641315	412	3	1	'2 0 2 1 0 2 Z 1 1 0 0 0 	0.123554	0.006380	0.123554	0.343065	0.006380	0.123554	0.000000	0.343065	0.343065	0.006380	0.006380	0.006380	0.250000	0.250000	0.250000	0.249999	
9280000	-1014.732825	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.113208	0.000000	0.113208	0.459895	0.008430	0.113208	0.000000	0.459895	0.459895	0.008430	0.008430	0.008430	0.250001	0.250001	0.250000	0.249999	
9290000	-1013.702236	412	3	1	'2 0 2 1 0 2 Z 1 1 0 0 0 	0.107551	0.007782	0.107551	0.338874	0.007782	0.107551	0.000000	0.338874	0.338874	0.007782	0.007782	0.007782	0.250001	0.250001	0.250000	0.249998	
9300000	-1015.055320	412	3	3	'2 Z 2 1 Z 2 Z 1 1 0 0 0 	0.109848	0.000000	0.109848	0.383249	0.000000	0.109848	0.000000	0.383249	0.383249	0.006748	0.006748	0.006748	0.250002	0.250002	0.250000	0.249996	
9310000	-1013.144758	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.103914	0.000000	0.103914	0.310143	0.006194	0.103914	0.000000	0.310143	0.310143	0.006194	0.006194	0.006194	0.250005	0.250005	0.249999	0.249991	
9320000	-1014.671248	412	3	1	'2 0 2 1 Z 2 0 1 1 0 0 0 	0.101697	0.008014	0.101697	0.325245	0.000000	0.101697	0.008014	0.325245	0.325245	0.008014	0.008014	0.008014	0.250002	0.250002	0.250000	0.249997	
9330000	-1013.837432	412	3	0	'2 0 2 1 0 2 0 1 1 0 0 0 	0.113081	0.006367	0.113081	0.374801	0.006367	0.113081	0.006367	0.374801	0.374801	0.006367	0.006367	0.006367	0.250001	0.250001	0.250000	0.249997	
9340000	-1017.171061	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.104112	0.000000	0.104112	0.367902	0.009400	0.104112	0.000000	0.367902	0.104112	0.009400	0.009400	0.009400	0.250000	0.250000	0.250000	0.249999	
9350000	-1017.481403	407	3	3	'2 Z 2 1 0 2 Z 1 1 0 Z 0 	0.120913	0.000000	0.120913	0.317336	0.009342	0.120913	0.000000	0.317336	0.317336	0.009342	0.000000	0.009342	0.250003	0.250003	0.250000	0.249994	
9360000	-1013.662754	412	3	0	'2 0 2 1 0 2 0 1 1 0 0 0 	0.112006	0.007705	0.112006	0.365427	0.007705	0.112006	0.007705	0.365427	0.365427	0.007705	0.007705	0.007705	0.250001	0.250001	0.250000	0.249999	
9370000	-1012.373271	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.110752	0.000000	0.110752	0.315269	0.007623	0.110752	0.007623	0.315269	0.315269	0.007623	0.007623	0.007623	0.250001	0.250001	0.250000	0.249998	
9380000	-1015.934067	412	3	0	'2 0 2 1 0 1 0 1 1 0 0 0 	0.101856	0.006381	0.101856	0.298099	0.006381	0.298099	0.006381	0.298099	0.298099	0.006381	0.006381	0.006381	0.250000	0.250000	0.250000	0.250000	
9390000	-1013.126854	412	3	1	'2 Z 2 1 0 1 0 1 1 0 0 0 	0.101848	0.000000	0.101848	0.263428	0.007794	0.263428	0.007794	0.263428	0.263428	0.007794	0.007794	0.007794	0.250000	0.250000	0.250000	0.250000	
9400000	-1016.003835	412	3	0	'2 0 2 1 0 1 0 1 1 0 0 0 	0.092708	0.005534	0.092708	0.270992	0.005534	0.270992	0.005534	0.270992	0.270992	0.005534	0.005534	0.005534	0.250001	0.250000	0.250000	0.249998	
9410000	-1013.491623	412	3	2	'2 Z 2 1 0 1 Z 1 1 0 0 0 	0.097079	0.000000	0.097079	0.262131	0.008876	0.262131	0.000000	0.262131	0.262131	0.008876	0.008876	0.008876	0.250000	0.250000	0.250000	0.250000	
9420000	-1013.125745	412	3	1	'2 Z 2 1 0 1 0 1 1 0 0 0 	0.087181	0.000000	0.087181	0.234942	0.007002	0.234942	0.007002	0.234942	0.234942	0.007002	0.007002	0.007002	0.250002	0.250001	0.250000	0.249998	
9430000	-1016.827240	412	3	2	'2 Z 2 1 Z 1 2 1 2 0 0 0 	0.100473	0.000000	0.100473	0.223379	0.000000	0.223379	0.100473	0.223379	0.100473	0.007197	0.007197	0.007197	0.250000	0.250000	0.250000	0.250000	
9440000	-1016.723449	412	3	3	'2 Z 2 1 Z 1 Z 1 1 0 0 0 	0.109110	0.000000	0.109110	0.213747	0.000000	0.213747	0.000000	0.213747	0.213747	0.007777	0.007777	0.007777	0.250000	0.250000	0.250000	0.250000	
9450000	-1013.523660	412	3	2	'2 Z 2 1 0 1 Z 1 1 0 0 0 	0.093745	0.000000	0.093745	0.297104	0.007247	0.297104	0.000000	0.297104	0.297104	0.007247	0.007247	0.007247	0.250001	0.250000	0.250000	0.249999	
9460000	-1013.373069	412	3	2	'2 Z 2 1 0 1 Z 1 1 0 0 0 	0.102336	0.000000	0.102336	0.235162	0.007492	0.235162	0.000000	0.235162	0.235162	0.007492	0.007492	0.007492	0.250000	0.250000	0.250000	0.250000	
9470000	-1014.720828	412	3	0	'2 0 2 1 0 1 0 1 1 0 0 0 	0.082838	0.007111	0.082838	0.278453	0.007111	0.278453	0.007111	0.278453	0.278453	0.007111	0.007111	0.007111	0.250002	0.250001	0.249999	0.249998	
9480000	-1017.203859	407	3	1	'2 Z 2 1 0 1 0 1 1 0 0 0 	0.092996	0.000000	0.092996	0.207944	0.007426	0.207944	0.007426	0.207944	0.207944	0.007426	0.007426	0.007426	0.250003	0.250001	0.250000	0.249996	
9490000	-1014.837415	412	3	1	'2 Z 2 1 0 1 0 1 2 0 0 0 	0.091837	0.000000	0.091837	0.275671	0.007468	0.275671	0.007468	0.275671	0.091837	0.007468	0.007468	0.007468	0.250000	0.250000	0.250000	0.249999	
9500000	-1017.725087	412	3	2	'2 Z 2 1 Z 1 1 1 1 0 0 0 	0.085797	0.000000	0.085797	0.223123	0.000000	0.223123	0.223123	0.223123	0.223123	0.008291	0.008291	0.008291	0.250001	0.250000	0.250000	0.249999	
9510000	-1017.053223	412	3	0	'2 0 2 1 0 1 0 1 1 0 0 0 	0.098381	0.005209	0.098381	0.261953	0.005209	0.261953	0.005209	0.261953	0.261953	0.005209	0.005209	0.005209	0.250001	0.250000	0.250000	0.249999	
9520000	-1014.032675	412	3	0	'2 0 2 1 0 1 0 1 1 0 0 0 	0.090288	0.007260	0.090288	0.268549	0.007260	0.268549	0.007260	0.268549	0.268549	0.007260	0.007260	0.007260	0.250001	0.250000	0.250000	0.249999	
9530000	-1015.937336	412	3	1	'1 Z 2 2 0 2 2 2 2 0 0 0 	0.045942	0.000000	0.157260	0.157260	0.007006	0.157260	0.157260	0.157260	0.157260	0.007006	0.007006	0.007006	0.250000	0.250000	0.250000	0.250000	
9540000	-1016.028260	412	3	1	'1 0 1 2 0 1 Z 2 2 0 0 0 	0.129903	0.008088	0.129903	0.350426	0.008088	0.129903	0.000000	0.350426	0.350426	0.008088	0.008088	0.008088	0.250000	0.250000	0.250000	0.250000	
9550000	-1016.709246	412	3	0	'2 0 2 1 0 2 0 1 1 0 0 0 	0.097984	0.008907	0.097984	0.312310	0.008907	0.097984	0.008907	0.312310	0.312310	0.008907	0.008907	0.008907	0.250001	0.250001	0.250000	0.249998	
9560000	-1013.830120	412	3	1	'2 0 2 1 0 2 Z 1 1 0 0 0 	0.112482	0.006265	0.112482	0.375192	0.006265	0.112482	0.000000	0.375192	0.375192	0.006265	0.006265	0.006265	0.250002	0.250002	0.250000	0.249997	
9570000	-1009.298054	412	4	1	'1 Z 3 2 0 1 0 2 2 0 0 0 	0.093208	0.000000	0.136999	0.339310	0.007474	0.093208	0.007474	0.339310	0.339310	0.007474	0.007474	0.007474	0.250000	0.250000	0.250000	0.250000	
9580000	-1012.953502	412	3	1	'1 Z 1 2 0 1 0 2 2 0 0 0 	0.123858	0.000000	0.123858	0.355359	0.007254	0.123858	0.007254	0.355359	0.355359	0.007254	0.007254	0.007254	0.250000	0.250000	0.250000	0.249999	
9590000	-1013.445142	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.105457	0.000000	0.105457	0.402160	0.006930	0.105457	0.006930	0.402160	0.402160	0.006930	0.006930	0.006930	0.250003	0.250003	0.249999	0.249995	
9600000	-1012.391221	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.114173	0.000000	0.114173	0.314692	0.007247	0.114173	0.007247	0.314692	0.314692	0.007247	0.007247	0.007247	0.250001	0.250001	0.250000	0.249998	
9610000	-1016.409832	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.093613	0.000000	0.093613	0.430485	0.007229	0.093613	0.000000	0.430485	0.093613	0.007229	0.007229	0.007229	0.250002	0.250002	0.250002	0.249993	
9620000	-1013.215889	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.113586	0.000000	0.113586	0.400025	0.006335	0.113586	0.000000	0.400025	0.113586	0.006335	0.006335	0.006335	0.250001	0.250001	0.250001	0.249998	
9630000	-1014.803791	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.098268	0.000000	0.098268	0.386289	0.006523	0.098268	0.000000	0.386289	0.098268	0.006523	0.006523	0.006523	0.250003	0.250003	0.250003	0.249992	
9640000	-1015.661392	412	3	2	'2 Z 2 1 Z 2 0 1 1 0 0 0 	0.101231	0.000000	0.101231	0.367879	0.000000	0.101231	0.007971	0.367879	0.367879	0.007971	0.007971	0.007971	0.250002	0.250002	0.250000	0.249996	
9650000	-1012.992321	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.102956	0.000000	0.102956	0.371521	0.008069	0.102956	0.000000	0.371521	0.371521	0.008069	0.008069	0.008069	0.250002	0.250002	0.250000	0.249997	
9660000	-1013.426055	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.124876	0.000000	0.124876	0.381821	0.006795	0.124876	0.000000	0.381821	0.124876	0.006795	0.006795	0.006795	0.250000	0.250000	0.250000	0.249999	
9670000	-1012.898888	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.105935	0.000000	0.105935	0.321531	0.008353	0.105935	0.000000	0.321531	0.321531	0.008353	0.008353	0.008353	0.250001	0.250001	0.250000	0.249998	
9680000	-1014.341204	412	3	1	'2 0 2 1 0 1 Z 1 1 0 0 0 	0.086759	0.007280	0.086759	0.282986	0.007280	0.282986	0.000000	0.282986	0.282986	0.007280	0.007280	0.007280	0.250001	0.250000	0.250000	0.249999	
9690000	-1018.337087	412	3	2	'2 Z 2 1 Z 1 0 1 0 0 0 0 	0.096304	0.000000	0.096304	0.308298	0.000000	0.308298	0.007282	0.308298	0.007282	0.007282	0.007282	0.007282	0.250000	0.250000	0.250000	0.250000	
9700000	-1014.839723	412	3	1	'2 Z 2 1 0 1 0 1 2 0 0 0 	0.091642	0.000000	0.091642	0.275171	0.007118	0.275171	0.007118	0.275171	0.091642	0.007118	0.007118	0.007118	0.250001	0.250000	0.250000	0.249999	
9710000	-1014.821354	412	3	3	'2 Z 2 1 Z 1 Z 1 1 0 0 0 	0.098279	0.000000	0.098279	0.233352	0.000000	0.233352	0.000000	0.233352	0.233352	0.008534	0.008534	0.008534	0.250000	0.250000	0.250000	0.250000	
9720000	-1017.682492	412	3	1	'2 Z 2 1 0 2 2 2 1 0 0 0 	0.126348	0.000000	0.126348	0.344864	0.007821	0.126348	0.126348	0.126348	0.344864	0.007821	0.007821	0.007821	0.250000	0.250000	0.250000	0.250000	
9730000	-1018.182923	412	3	1	'2 Z 2 1 0 2 0 2 1 0 0 0 	0.096601	0.000000	0.096601	0.288466	0.007423	0.096601	0.007423	0.096601	0.288466	0.007423	0.007423	0.007423	0.250008	0.250008	0.249995	0.249989	
9740000	-1019.941417	412	3	0	'2 0 2 1 0 2 2 2 1 0 0 0 	0.128455	0.006494	0.128455	0.338930	0.006494	0.128455	0.128455	0.128455	0.338930	0.006494	0.006494	0.006494	0.250000	0.250000	0.250000	0.249999	
9750000	-1017.232921	412	3	1	'2 Z 2 1 0 2 0 2 1 0 0 0 	0.115177	0.000000	0.115177	0.277965	0.007797	0.115177	0.007797	0.115177	0.277965	0.007797	0.007797	0.007797	0.250001	0.250001	0.249999	0.249999	
9760000	-1020.834430	412	3	0	'2 0 2 1 0 2 2 2 1 0 0 0 	0.106158	0.006966	0.106158	0.461736	0.006966	0.106158	0.106158	0.106158	0.461736	0.006966	0.006966	0.006966	0.250003	0.250003	0.249999	0.249996	
9770000	-1016.131173	412	3	1	'1 Z 1 2 0 1 0 1 2 0 0 0 	0.107700	0.000000	0.107700	0.374164	0.006903	0.107700	0.006903	0.107700	0.374164	0.006903	0.006903	0.006903	0.250004	0.250004	0.249997	0.249995	
9780000	-1016.638862	412	3	2	'1 Z 1 2 0 1 Z 1 2 0 0 0 	0.126794	0.000000	0.126794	0.415115	0.008322	0.126794	0.000000	0.126794	0.415115	0.008322	0.008322	0.008322	0.250000	0.250000	0.250000	0.250000	
9790000	-1020.670285	412	3	1	'1 Z 1 2 0 1 0 1 2 0 0 0 	0.133554	0.000000	0.133554	0.414759	0.005324	0.133554	0.005324	0.133554	0.414759	0.005324	0.005324	0.005324	0.250001	0.250001	0.250000	0.249999	
9800000	-1014.731601	412	3	2	'1 Z 1 2 Z 2 0 2 2 0 0 0 	0.092207	0.000000	0.092207	0.222488	0.000000	0.222488	0.008053	0.222488	0.222488	0.008053	0.008053	0.008053	0.250001	0.250000	0.250000	0.249999	
9810000	-1014.448772	412	3	1	'1 Z 1 2 0 2 1 2 2 0 0 0 	0.083543	0.000000	0.083543	0.247822	0.006900	0.247822	0.083543	0.247822	0.247822	0.006900	0.006900	0.006900	0.250003	0.250001	0.250000	0.249997	
9820000	-1015.366444	412	3	0	'1 0 1 2 0 2 0 2 2 0 0 0 	0.087042	0.005739	0.087042	0.250517	0.005739	0.250517	0.005739	0.250517	0.250517	0.005739	0.005739	0.005739	0.250003	0.250001	0.249999	0.249997	
9830000	-1014.928688	412	3	1	'1 Z 1 2 0 2 0 2 2 0 0 0 	0.106895	0.000000	0.106895	0.229313	0.008515	0.229313	0.008515	0.229313	0.229313	0.008515	0.008515	0.008515	0.250000	0.250000	0.250000	0.250000	
9840000	-1012.908262	412	3	2	'1 Z 1 2 0 2 Z 2 2 0 0 0 	0.086462	0.000000	0.086462	0.246200	0.007381	0.246200	0.000000	0.246200	0.246200	0.007381	0.007381	0.007381	0.250002	0.250001	0.250000	0.249998	
9850000	-1020.388455	412	3	0	'1 0 1 2 0 2 1 2 0 0 0 0 	0.105046	0.005566	0.105046	0.277558	0.005566	0.277558	0.105046	0.277558	0.005566	0.005566	0.005566	0.005566	0.250000	0.250000	0.250000	0.250000	
9860000	-1012.574986	412	3	2	'2 Z 2 1 0 1 Z 1 1 0 0 0 	0.093980	0.000000	0.093980	0.249225	0.007500	0.249225	0.000000	0.249225	0.249225	0.007500	0.007500	0.007500	0.250001	0.250000	0.250000	0.249999	
9870000	-1015.517485	412	3	0	'1 0 1 2 0 2 0 2 2 0 0 0 	0.091089	0.006026	0.091089	0.214472	0.006026	0.214472	0.006026	0.214472	0.214472	0.006026	0.006026	0.006026	0.250002	0.250001	0.250000	0.249998	
9880000	-1017.903156	412	3	2	'1 Z 1 2 0 2 1 2 Z 0 0 0 	0.102317	0.000000	0.102317	0.259347	0.006466	0.259347	0.102317	0.259347	0.000000	0.006466	0.006466	0.006466	0.250000	0.250000	0.250000	0.250000	
